id,text
196,спасибо вам отправлено mail ru android воскресенье июня г vestnik vsu хорошо печатаем таком варианте готовый pdf номера размещен добрый день вероника викторовна большое спасибо отлично качество рисунков вполне обеспечивает читабельность александр рогожин уважаемые авторы просьба срочно проверить верстку статьи ошибки если неточности пришлите список найденных ошибок если устраивает качество рисунков предоставьте одном форматов png jpg bmp
1097,спасибо вам отправлено mail ru android воскресенье июня г vestnik vsu хорошо печатаем таком варианте готовый pdf номера размещен добрый день вероника викторовна большое спасибо отлично качество рисунков вполне обеспечивает читабельность александр рогожин уважаемые авторы просьба срочно проверить верстку статьи ошибки если неточности пришлите список найденных ошибок если устраивает качество рисунков предоставьте одном форматов png jpg bmp
193,все верно спасибо уважаемые авторы просьба срочно проверить верстку статьи ошибки если неточности пришлите список найденных ошибок 
1100,все верно спасибо уважаемые авторы просьба срочно проверить верстку статьи ошибки если неточности пришлите список найденных ошибок 
1098,добрый день все верно спасибо екатерина колонцова программист с компании ооо учетные системы доб уважаемые авторы просьба срочно проверить верстку статьи ошибки если неточности пришлите список найденных ошибок 
195,добрый день все верно спасибо екатерина колонцова программист с компании ооо учетные системы доб уважаемые авторы просьба срочно проверить верстку статьи ошибки если неточности пришлите список найденных ошибок 
1101,здравствуйте уважаемая редакция мне очень жаль получив вас ответа принята статья февраля месяца пришлось отправить материалы журнал прошу извинить снять статью печати уважаемый автор просьба срочно проверить верстку статьи ошибки если неточности пришлите список найденных ошибок 
199,здравствуйте уважаемая редакция мне очень жаль получив вас ответа принята статья февраля месяца пришлось отправить материалы журнал прошу извинить снять статью печати уважаемый автор просьба срочно проверить верстку статьи ошибки если неточности пришлите список найденных ошибок 
71,from михаил горчаков sent sunday june pm to vestnik vsu subject проверка статьи здравствуйте маленькая неточность формуле странице начинается слов введем обозначения исправленная формула прикрепленном файле м горчаков
1111,здравствуйте начинается слов введем обозначения исправленная формула прикрепленном файле м горчаков
210,здравствуйте начинается слов введем обозначения исправленная формула прикрепленном файле м горчаков
227,прикрепляю статью исправлениями выделены красным также список найденных ошибок неточностей список ошибок разделам модель оптимального соотношения объемом потребления объемом накопления ограничение комбинированная модель распределения финансовых ресурсов ограничение метод исследования пространства параметров метод соболя первые предложения приведем кратко арифметический алгоритм метода исследования пространства параметров ввод исходных данных нумерация алгоритма второй шаг объединяется первым шаге замена если переход шагу сразу шага предложение применение метода соболя решения задачи возможно некоторыми изменениями поскольку задаче отсутствуют ограничения переменные экспериментальный расчет последнее предложение объем финансовых средств конце года таком распределении финансовых ресурсов составляет млн руб заключение рассмотрен механизм восстановления производственных функций вэд для решения распределения дополнительного финансового ресурса год вэд использован приближенный метод соболя проведенный расчет позволил определить объемы финансовых средств которые необходимо направить каждую отрасль расширение основных фондов усовершенствование трудовых ресурсов потребление получения максимального объема финансов конец года в дальнейшем повышения точности расчетов планируется включить представленную модель учет амортизации основных фондов инвестиций финансовых вложений организаций видам экономической деятельности список литературы исправлены полные имена отчества инициалы лурье а л ворогушина д в уважаемые авторы просьба срочно проверить верстку статьи ошибки если неточности пришлите список найденных ошибок 
1127,прикрепляю статью исправлениями выделены красным также список найденных ошибок неточностей список ошибок разделам модель оптимального соотношения объемом потребления объемом накопления ограничение комбинированная модель распределения финансовых ресурсов ограничение метод исследования пространства параметров метод соболя первые предложения приведем кратко арифметический алгоритм метода исследования пространства параметров ввод исходных данных нумерация алгоритма второй шаг объединяется первым шаге замена если переход шагу сразу шага предложение применение метода соболя решения задачи возможно некоторыми изменениями поскольку задаче отсутствуют ограничения переменные экспериментальный расчет последнее предложение объем финансовых средств конце года таком распределении финансовых ресурсов составляет млн руб заключение рассмотрен механизм восстановления производственных функций вэд для решения распределения дополнительного финансового ресурса год вэд использован приближенный метод соболя проведенный расчет позволил определить объемы финансовых средств которые необходимо направить каждую отрасль расширение основных фондов усовершенствование трудовых ресурсов потребление получения максимального объема финансов конец года в дальнейшем повышения точности расчетов планируется включить представленную модель учет амортизации основных фондов инвестиций финансовых вложений организаций видам экономической деятельности список литературы исправлены полные имена отчества инициалы лурье а л ворогушина д в уважаемые авторы просьба срочно проверить верстку статьи ошибки если неточности пришлите список найденных ошибок 
1103,уважаемая редакция текст проверили нормально исходное сообщение from vestnik vsu sent monday june am to subject сверка статьи уважаемые авторы просьба срочно проверить верстку статьи ошибки если неточности пришлите список найденных ошибок 
200,уважаемая редакция текст проверили нормально исходное сообщение from vestnik vsu sent monday june am to subject сверка статьи уважаемые авторы просьба срочно проверить верстку статьи ошибки если неточности пришлите список найденных ошибок 
198,добрый день просьба исправить несколько моментов в первой строке аннотации слово однородных перенести первую строку просьба качетсве слагаемого вставить a r r r r спасибо мая г пользователь vestnik vsu написал уважаемые авторы просьба срочно проверить верстку статьи ошибки если неточности пришлите список найденных ошибок обратите внимание в формуле го слагаемого
1102,добрый день просьба исправить несколько моментов в первой строке аннотации слово однородных перенести первую строку просьба качетсве слагаемого вставить a r r r r спасибо мая г пользователь vestnik vsu написал уважаемые авторы просьба срочно проверить верстку статьи ошибки если неточности пришлите список найденных ошибок обратите внимание в формуле го слагаемого
201,здравствуйте вероника по возможности последнюю строчку благодарности замените работа поддержана рффи гранты № забыли указать грантов спасибо уважаемые авторы просьба срочно проверить верстку статьи ошибки если неточности пришлите список найденных ошибок семенов м е 
1104,здравствуйте вероника по возможности последнюю строчку благодарности замените работа поддержана рффи гранты № забыли указать грантов спасибо уважаемые авторы просьба срочно проверить верстку статьи ошибки если неточности пришлите список найденных ошибок семенов м е 
1120,доброе утро высылаю архив укороченным именем спасибо екатерина катя архив статьей открывается архиватор пишет очень длинные названия файлов запакуйте пришлите статья начинаем верстку гаршина в в добрый день высылали статью хотелось уточнить дошла она екатерина добрый день высылаем расширенную версию статьи итогам конференции публикации вестнике вгу архив электронной версией статьи вложении екатерина
222,доброе утро высылаю архив укороченным именем спасибо екатерина катя архив статьей открывается архиватор пишет очень длинные названия файлов запакуйте пришлите статья начинаем верстку гаршина в в добрый день высылали статью хотелось уточнить дошла она екатерина добрый день высылаем расширенную версию статьи итогам конференции публикации вестнике вгу архив электронной версией статьи вложении екатерина
77,from екатерина полицына sent tuesday june am to vestnik vsu subject re статья вестник вгу доброе утро высылаю архив укороченным именем спасибо екатерина катя архив статьей открывается архиватор пишет очень длинные названия файлов запакуйте пришлите статья начинаем верстку гаршина в в добрый день высылали статью хотелось уточнить дошла она екатерина добрый день высылаем расширенную версию статьи итогам конференции публикации вестнике вгу архив электронной версией статьи вложении екатерина
1109,ошибок нет уважаемые авторы просьба срочно проверить верстку статьи ошибки если неточности пришлите список найденных ошибок 
205,ошибок нет уважаемые авторы просьба срочно проверить верстку статьи ошибки если неточности пришлите список найденных ошибок 
